Id,ISBN,ISBN Image,Thumbnail Image,Title,Author(s),Genre ID,Genre,Rating,Copies
419,393730034,0393730034.jpg,http://ecx.images-amazon.com/images/I/51wcVlj4l8L.jpg,Textiles: A Handbook for Designers (Revised Edition),Marypaul Yates,8,"Crafts, Hobbies & Home",3.0,9
420,415521246,0415521246.jpg,http://ecx.images-amazon.com/images/I/511OvLA6tlL.jpg,Green Infrastructure: Incorporating Plants and Enhancing Biodiversity in Buildings and Urban Environments,John W. Dover,8,"Crafts, Hobbies & Home",1.5,1
421,1887432493,1887432493.jpg,http://ecx.images-amazon.com/images/I/51XBrNfzHNL.jpg,The Collector's Guide to Sports Publications & Sports Illustrated,Philip W. Regli,8,"Crafts, Hobbies & Home",3.5,4
422,1565123409,1565123409.jpg,http://ecx.images-amazon.com/images/I/617VFhwJGnL.jpg,Sins and Needles: A Story of Spiritual Mending,Melanie Materson,8,"Crafts, Hobbies & Home",3.0,3
423,913702323,0913702323.jpg,http://ecx.images-amazon.com/images/I/41ZvxTHlEFL.jpg,Principles of Weed Control in California,CALIFORNIA WEED CONFERENCE,8,"Crafts, Hobbies & Home",3.0,6
424,1440240353,1440240353.jpg,http://ecx.images-amazon.com/images/I/613KAs7EBRL.jpg,Picker's Bible: How to Pick Antiques Like the Pros,Joe Willard,8,"Crafts, Hobbies & Home",4.5,10
425,855327677,0855327677.jpg,http://ecx.images-amazon.com/images/I/616x5hhYdtL.jpg,The Art of Pebble Mosaics,Maggy Howarth,8,"Crafts, Hobbies & Home",0.0,4
426,894874616,0894874616.jpg,http://ecx.images-amazon.com/images/I/51xd7W8IAcL.jpg,Scott 2012 Standard Postage Stamp Catalogue Volume 2: Countries of the World C-F (Scott Standard Postage Stamp Catalogue: Vol.2: Countries of the World C-F),,8,"Crafts, Hobbies & Home",3.0,8
427,764324071,0764324071.jpg,http://ecx.images-amazon.com/images/I/5144V9PHDGL.jpg,The Art of the Garden: Collecting Antique Botanical Prints,Denise DeLaurentis,8,"Crafts, Hobbies & Home",0.5,5
428,1579907180,1579907180.jpg,http://ecx.images-amazon.com/images/I/61e0R-ytUWL.jpg,Beading with Cabochons: Simple Techniques for Beautiful Jewelry (Lark Jewelry Books),Jamie Cloud Eakin,8,"Crafts, Hobbies & Home",3.0,6
429,1612123961,1612123961.jpg,http://ecx.images-amazon.com/images/I/61fNymxxS0L.jpg,High-Yield Vegetable Gardening: Grow More of What You Want in the Space You Have,Colin McCrate,8,"Crafts, Hobbies & Home",1.0,2
430,1585744417,1585744417.jpg,http://ecx.images-amazon.com/images/I/513SSM3GK5L.jpg,"Bonsai: Grow Your Own Bonsai from Cuttings, Seeds, and Saplings",Werner M. Busch,8,"Crafts, Hobbies & Home",0.0,9
431,1507747705,1507747705.jpg,http://ecx.images-amazon.com/images/I/61Q8Y0MKcnL.jpg,The Ultimate Guide to Greenhouse Gardening for Beginners & The Ultimate Guide to Raised Bed Gardening for Beginners & The Ultimate Guide to Vegetable ... for Beginners (Gardening Box Set) (Volume 24),Lindsey Pylarinos,8,"Crafts, Hobbies & Home",2.5,1
432,830611487,0830611487.jpg,http://ecx.images-amazon.com/images/I/51oguK8oMaL.jpg,How to Repair Old-Time Radios,Clayton L. Hallmark,8,"Crafts, Hobbies & Home",2.0,6
433,807609234,0807609234.jpg,http://ecx.images-amazon.com/images/I/510Etdzv46L.jpg,"The Golden Age: Manuscript Painting at the Time of Jean, Duke of Berry",Marcel Thomas,8,"Crafts, Hobbies & Home",1.5,3
434,B005ZO6NFC,B005ZO6NFC.jpg,http://ecx.images-amazon.com/images/I/41O%2B%2BnNtSvL.jpg,Our Honeymoon Journal (Interactive Journals),,8,"Crafts, Hobbies & Home",5.0,7
435,1445488671,1445488671.jpg,http://ecx.images-amazon.com/images/I/51IDpY8YXrL.jpg,Gorgeously Gruesome Zombies (Scary Cute Boxsets),Parragon Books,8,"Crafts, Hobbies & Home",4.5,1
436,897215141,0897215141.jpg,http://ecx.images-amazon.com/images/I/5193LP4A%2BtL.jpg,"All About Building Waterfalls, Ponds, and  Streams",Ortho,8,"Crafts, Hobbies & Home",0.5,7
437,1452134820,1452134820.jpg,http://ecx.images-amazon.com/images/I/51cJDsvDnjL.jpg,Vintage McCall's Patterns Notecards,The McCall Pattern Company,8,"Crafts, Hobbies & Home",2.0,3
438,1880656434,1880656434.jpg,http://ecx.images-amazon.com/images/I/614Qhn5Gt%2BL.jpg,Gardens of Gravel and Sand,Leonard Koren,8,"Crafts, Hobbies & Home",1.0,3
439,988474913,0988474913.jpg,http://ecx.images-amazon.com/images/I/512dZrLgO1L.jpg,The Seed Garden: The Art and Practice of Seed Saving,Jared Zystro,8,"Crafts, Hobbies & Home",5.0,8
440,1479197009,1479197009.jpg,http://ecx.images-amazon.com/images/I/51qLNUFuiVL.jpg,"Backyard Chickens for Beginners: Getting the Best Chickens, Choosing Coops, Feeding and Care, and Beating City Chicken Laws",R.J. Ruppenthal,8,"Crafts, Hobbies & Home",0.0,3
441,711214255,0711214255.jpg,http://ecx.images-amazon.com/images/I/61CJ0nZqFmL.jpg,Drought Resistant Planting,Beth Chatto,8,"Crafts, Hobbies & Home",5.0,8
442,786477679,0786477679.jpg,http://ecx.images-amazon.com/images/I/51G0AbNU4CL.jpg,Sicilian Epic and the Marionette Theater,Michael Buonanno,8,"Crafts, Hobbies & Home",0.0,7
443,891456066,0891456066.jpg,http://ecx.images-amazon.com/images/I/51C9K1CG90L.jpg,De Courtivron's Collectible Coca-Cola Toy Trucks: An Identification & Value Guide,Gael De Courtivron,8,"Crafts, Hobbies & Home",3.0,2
444,811704319,0811704319.jpg,http://ecx.images-amazon.com/images/I/51LxXwtRYFL.jpg,"Tole Painting: Tips, Tools, and Techniques for Learning the Craft (Heritage Crafts)",Pat Oxenford,8,"Crafts, Hobbies & Home",0.0,2
445,1554073006,1554073006.jpg,http://ecx.images-amazon.com/images/I/51NFAOkI0vL.jpg,"Firefly Encyclopedia of the Vivarium: Keeping Amphibians, Reptiles, and Insects, Spiders and other Invertebrates in Terraria, Aquaterraria, and Aquaria",David Alderton,8,"Crafts, Hobbies & Home",3.0,1
446,811707288,0811707288.jpg,http://ecx.images-amazon.com/images/I/41NR5QxIqnL.jpg,Gunsmithing (Stackpole Classic Gun Books),Roy F. Dunlap,8,"Crafts, Hobbies & Home",4.5,7
447,159217227X,159217227X.jpg,http://ecx.images-amazon.com/images/I/41F9jVMUN9L.jpg,Say It With Style,,8,"Crafts, Hobbies & Home",2.0,1
448,880105402,0880105402.jpg,http://ecx.images-amazon.com/images/I/41nK9KqMIuL.jpg,What Is Biodynamics?: A Way to Heal and Revitalize the Earth,Rudolf Steiner,8,"Crafts, Hobbies & Home",5.0,10
449,1440215812,1440215812.jpg,http://ecx.images-amazon.com/images/I/51DI5DGvgnL.jpg,Locking Loops: Unique Locker Hooking Handcrafts to Wear and Give,Theresa Pulido,8,"Crafts, Hobbies & Home",1.0,5
450,764347519,0764347519.jpg,http://ecx.images-amazon.com/images/I/51uOzwiuSUL.jpg,Norwegian Pick-Up Bandweaving,Heather Torgenrud,8,"Crafts, Hobbies & Home",0.0,4
451,144033210X,144033210X.jpg,http://ecx.images-amazon.com/images/I/51iNBYniS1L.jpg,Zen Doodle: Tons of Tangles,,8,"Crafts, Hobbies & Home",1.0,6
452,393602751X,393602751X.jpg,http://ecx.images-amazon.com/images/I/51P2W22MM9L.jpg,"Aqualog: Loricariidae All L-Numbers, New 2nd. Edition",Erwin Schraml,8,"Crafts, Hobbies & Home",3.0,7
453,70157626,0070157626.jpg,http://ecx.images-amazon.com/images/I/51ZMNTQEHKL.jpg,Troubleshooting and Repairing Compact Disc Players,Homer L. Davidson,8,"Crafts, Hobbies & Home",0.5,3
454,1516926005,1516926005.jpg,http://ecx.images-amazon.com/images/I/613VvrHW21L.jpg,"Love Cats & Dogs: Creative Cats and Dogs Coloring Book Adventure for Adults (Animal Coloring Book for Adults, Cats Coloring Book, Dogs Coloring Book) (Volume 1)",Bella Mosley,8,"Crafts, Hobbies & Home",0.5,5
455,1138798967,1138798967.jpg,http://ecx.images-amazon.com/images/I/51juAfjl0yL.jpg,Planning and Designing the IP Broadcast Facility: A New Puzzle to Solve,Gary Olson,8,"Crafts, Hobbies & Home",4.5,3
456,1882256468,1882256468.jpg,http://ecx.images-amazon.com/images/I/611i9mEVKAL.jpg,"Coca-Cola: A History in Photographs, 1930-1969 (Iconografix Photo Archive Series)",Howard L. Applegate,8,"Crafts, Hobbies & Home",4.5,7
457,1880524260,1880524260.jpg,http://ecx.images-amazon.com/images/I/511KXYZQ43L.jpg,How to Build a Dune Buggy,Motorbooks International,10,Engineering & Transportation,2.5,4
458,133512126,0133512126.jpg,http://ecx.images-amazon.com/images/I/41wyuqdaxhL.jpg,Hybrid and Alternative Fuel Vehicles (4th Edition) (Automotive Systems Books),James D. Halderman,10,Engineering & Transportation,3.5,7
459,1852602597,1852602597.jpg,http://ecx.images-amazon.com/images/I/51TzibVjWiL.jpg,Ferry Porsche: Cars Are My Life,Ferry Porsche,10,Engineering & Transportation,0.0,5
460,1628926562,1628926562.jpg,http://ecx.images-amazon.com/images/I/41AjgaKIhiL.jpg,Swatch Reference Guide for Fashion Fabrics,Deborah Young,10,Engineering & Transportation,3.5,5
461,452287340,0452287340.jpg,http://ecx.images-amazon.com/images/I/41pqbq536HL.jpg,"Devils on the Deep Blue Sea: The Dreams, Schemes, and Showdowns That Built America's Cruise-Ship Empires",Kristoffer A. Garin,10,Engineering & Transportation,1.0,6
462,1305259483,1305259483.jpg,http://ecx.images-amazon.com/images/I/51C3hTsWjNL.jpg,"Workbook for Bennett's Heavy Duty Truck Systems, 6th",Sean Bennett,10,Engineering & Transportation,3.0,9
463,847845311,0847845311.jpg,http://ecx.images-amazon.com/images/I/51L5bdZA73L.jpg,Giorgetto Giugiaro: The Genius of Design,,10,Engineering & Transportation,0.0,6
464,879389532,0879389532.jpg,http://ecx.images-amazon.com/images/I/51ur4nmYDCL.jpg,"Pontiac GTO Restoration Guide, 1964-1972 (Motorbooks Workshop)",Paul Zazarine,10,Engineering & Transportation,2.0,8
465,1585742406,1585742406.jpg,http://ecx.images-amazon.com/images/I/51giArpkYlL.jpg,The Grey Seas Under: The Perilous Rescue Mission of a N.A. Salvage Tug,Farley Mowat,10,Engineering & Transportation,2.0,7
466,1902351053,1902351053.jpg,http://ecx.images-amazon.com/images/I/41T65HTXR3L.jpg,Lotus Elise: The Official Story,Jeremy Walton,10,Engineering & Transportation,2.0,9
467,132756544,0132756544.jpg,http://ecx.images-amazon.com/images/I/51UyWvzO-jL.jpg,"Sustainable Engineering: Concepts, Design and Case Studies",David T. Allen,10,Engineering & Transportation,2.5,1
468,760347476,0760347476.jpg,http://ecx.images-amazon.com/images/I/51-FcOqmRuL.jpg,Streamliners: Locomotives and Trains in the Age of Speed and Style,Brian Solomon,10,Engineering & Transportation,1.5,4
469,865871698,0865871698.jpg,http://ecx.images-amazon.com/images/I/41-PNYFXBzL.jpg,Applied Statistics in Occupational Safety and Health,Christopher A. Janicak,10,Engineering & Transportation,3.5,7
470,71742581,0071742581.jpg,http://ecx.images-amazon.com/images/I/51KUq4rK8GL.jpg,Lineman's and Cableman's Handbook 12th Edition (Lineman's & Cableman's Handbook),Thomas Shoemaker,10,Engineering & Transportation,5.0,2
471,73402761,0073402761.jpg,http://ecx.images-amazon.com/images/I/610YZYkKlNL.jpg,"General, Organic and Biochemistry",Katherine Denniston,10,Engineering & Transportation,4.0,10
472,1559636602,1559636602.jpg,http://ecx.images-amazon.com/images/I/511%2Bh%2BoQPHL.jpg,Sustainability and Cities: Overcoming Automobile Dependence,Peter Newman,10,Engineering & Transportation,0.5,7
473,71763058,0071763058.jpg,http://ecx.images-amazon.com/images/I/51dUK3QgfWL.jpg,"Commercial Aviation Safety, 5th Edition",Clarence Rodrigues,10,Engineering & Transportation,2.5,2
474,596807732,0596807732.jpg,http://ecx.images-amazon.com/images/I/517tTbl12LL.jpg,"Building Wireless Sensor Networks: with ZigBee, XBee, Arduino, and Processing",Robert Faludi,10,Engineering & Transportation,4.0,3
475,891960856,0891960856.jpg,http://ecx.images-amazon.com/images/I/51iobCIWMYL.gif,Complete Book of Electric Vehicles,Sheldon R. Shacket,10,Engineering & Transportation,1.5,9
476,812968719,0812968719.jpg,http://ecx.images-amazon.com/images/I/51h8F0x1p%2BL.jpg,Investment Biker: Around the World with Jim Rogers,Jim Rogers,10,Engineering & Transportation,4.0,7
477,076034454X,076034454X.jpg,http://ecx.images-amazon.com/images/I/512xYpgVuiL.jpg,How To Restore Your Farm Tractor,Tharran E Gaines,10,Engineering & Transportation,0.5,6
478,1459719409,1459719409.jpg,http://ecx.images-amazon.com/images/I/51OXnCDJ-AL.jpg,Lemon-Aid New and Used Cars and Trucks 1990-2015,Phil Edmonston,10,Engineering & Transportation,5.0,1
479,1578051169,1578051169.jpg,http://ecx.images-amazon.com/images/I/41EQREG1E4L.jpg,Take Back the Sky: Protecting Communities in the Path of Aviation Expansion,Rae Andre,10,Engineering & Transportation,0.5,9
480,128027487,0128027487.jpg,http://ecx.images-amazon.com/images/I/510vFbNWdbL.jpg,Coastal Zones: Solutions for the 21st Century,Juan Baztan,10,Engineering & Transportation,2.5,3
481,1118891686,1118891686.jpg,http://ecx.images-amazon.com/images/I/51WBEbjpdLL.jpg,Business Data Communications and Networking,Jerry FitzGerald,10,Engineering & Transportation,1.5,4
482,764345427,0764345427.jpg,http://ecx.images-amazon.com/images/I/517Vv6AinNL.jpg,Boston Below,Joseph R. Votano,10,Engineering & Transportation,0.5,1
483,240818962,0240818962.jpg,http://ecx.images-amazon.com/images/I/51laZBn6-XL.jpg,Mastering Audio: The Art and the Science,Bob Katz,10,Engineering & Transportation,0.0,3
484,1449313876,1449313876.jpg,http://ecx.images-amazon.com/images/I/51u3Od42V6L.jpg,"Arduino Cookbook, 2nd Edition",Michael Margolis,10,Engineering & Transportation,4.0,4
485,1416567216,1416567216.jpg,http://ecx.images-amazon.com/images/I/51oj02zNIOL.jpg,The Finest Hours: The True Story of the U.S. Coast Guard's Most Daring Sea Rescue,Michael J. Tougias,10,Engineering & Transportation,4.0,3
486,856967882,0856967882.jpg,http://ecx.images-amazon.com/images/I/513E7YhPr0L.jpg,Ford Pick-ups & Bronco Automotive Repair Manual (1973 - 1979),Dennis Yamaguchi,10,Engineering & Transportation,5.0,2
487,932387101,0932387101.jpg,http://ecx.images-amazon.com/images/I/41bx5dePeJL.jpg,"Sharing the Risk: How the Nation's Businesses, Homes and Autos Are Insured",,10,Engineering & Transportation,2.0,1
488,962782025,0962782025.jpg,http://ecx.images-amazon.com/images/I/512j%2BxRRiqL.jpg,Money on the Table: What You Don't Know Leaves Money on the Table,Gary Fagg,10,Engineering & Transportation,3.5,4
489,186126836X,186126836X.jpg,http://ecx.images-amazon.com/images/I/51StxcV80RL.jpg,Sauber-Mercedes C9: The Return of the Silver Arrows,Ian Bamsey,10,Engineering & Transportation,0.5,10
490,760340501,0760340501.jpg,http://ecx.images-amazon.com/images/I/51ZphTILYUL.jpg,Ultimate Speed Secrets: The Complete Guide to High-Performance and Race Driving,Ross Bentley,10,Engineering & Transportation,1.5,10
491,760344884,0760344884.jpg,http://ecx.images-amazon.com/images/I/51AIlQx3i3L.jpg,North American Railroad Family Trees: An Infographic History of the Industry's Mergers and Evolution,Brian Solomon,10,Engineering & Transportation,4.0,10
492,178242377X,178242377X.jpg,http://ecx.images-amazon.com/images/I/51yo9pjVbFL.jpg,Advances in Battery Technologies for Electric Vehicles (Woodhead Publishing Series in Energy),,10,Engineering & Transportation,1.0,7
493,1613250924,1613250924.jpg,http://ecx.images-amazon.com/images/I/61xLF87ffHL.jpg,How to Build Max-Performance Mopar Big-Blocks,Andy Finkbeiner,10,Engineering & Transportation,4.5,7
494,1593272774,1593272774.jpg,http://ecx.images-amazon.com/images/I/51R8tlXRYOL.jpg,The LEGO Technic Idea Book: Simple Machines,Yoshihito Isogawa,10,Engineering & Transportation,2.5,6
495,1620921871,1620921871.jpg,http://ecx.images-amazon.com/images/I/51ZifLNf1FL.jpg,Ford Mustang 2005 thru 2014 (Haynes Repair Manual),Editors of Haynes Manuals,10,Engineering & Transportation,3.0,4
496,1476709564,1476709564.jpg,http://ecx.images-amazon.com/images/I/51skjlPR2%2BL.jpg,"Bold: How to Go Big, Create Wealth and Impact the World",Peter H. Diamandis,10,Engineering & Transportation,1.5,1
497,71361367,0071361367.jpg,http://ecx.images-amazon.com/images/I/61f73bvCEdL.jpg,Boater's Bowditch: The Small Craft American Practical Navigator,Richard Hubbard,10,Engineering & Transportation,4.5,6
498,975937723,0975937723.jpg,http://ecx.images-amazon.com/images/I/517uwo3diYL.jpg,Chemical Reactor Analysis and Design Fundamentals,James B. Rawlings,10,Engineering & Transportation,1.0,6
499,1563920204,1563920204.jpg,http://ecx.images-amazon.com/images/I/51R-XR-K27L.jpg,BMW 3 & 5 Series  '82'92 (Haynes Repair Manuals),John Haynes,10,Engineering & Transportation,4.5,8
